Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
4788	-2371.077	-2441.804	70.72724	0.158736	0.106518	0.0915011	0.115277	0.0911645	0.14913	0.0739438	0.0247859	0.0584325	0.0244354	0.111431	0.204205	0.0226548	0.0442755	0.00728655	0.00822711	0.0284404	0.13714	0.0551288	0.0556331	0.0147753	0.0345542	0.0248333	0.0670438	0.0336942	0.0074924	0.00123787	0.0141106	0.0642023	0.00752525	0.0160665	0.0143355	0.0332142	0.0148856	0.00531449	0.0528292	0.0569867	0.00547708	0.0337699	0.040519	0.263087	0.0575861	0.00724586	0.0156242	0.00442214	0.111481	0.0359391	0.183316	0.0183532	0.0389436	0.0103891	0.223101	1.45319	0.144418	0.389175	0.74496	1.34235	2.56954	6.92436	1.399171	0.08955629	0.0555487	0.0372753	0.0320203	0.0403406	0.0319025	0.052187	0.0258762	0.00867367	0.0204481	0.00855101	0.0389947	0.0714604	0.00792792	0.0154939	0.00254988	0.00287903	0.00995253	0.0479912	0.019292	0.0194685	0.00517051	0.012092	0.00869025	0.0234616	0.0117911	0.00262192	0.000433184	0.00493792	0.0224672	0.00263341	0.00562236	0.00501662	0.0116231	0.00520914	0.00185977	0.0184873	0.0199421	0.00191667	0.0118176	0.0141794	0.0920656	0.0201519	0.00253564	0.00546758	0.0015475	0.0390121	0.0125767	0.0641503	0.0064226	0.0136281	0.00363559	2.857601
4824	-2357.795	-2429.15	71.35521	0.107407	0.0640194	0.0384748	0.0848742	0.0627885	0.16252	0.0373135	0.0395626	0.0897713	0.0439226	0.0850101	0.0963111	0.0122876	0.0255761	0.0111656	0.0322186	0.0221493	0.0677718	0.0266036	0.0423705	0.0133602	0.0190423	0.013342	0.054843	0.0316731	0.00149964	0.00166997	0.00596267	0.0576187	0.0032018	0.0568408	0.00155371	0.00259606	0.0143411	0.0361309	0.0623692	0.0358421	0.0245282	0.00297534	0.00190787	0.227481	0.037515	0.00999623	0.0256213	0.0268685	0.0447934	0.0142061	0.116876	0.0447998	0.0177104	0.0188602	0.512527	1.28436	0.151297	0.398108	0.750253	1.33288	2.51188	6.60954	1.365525	0.2327806	0.0493114	0.0293917	0.017664	0.0389663	0.0288266	0.0746141	0.0171309	0.0181634	0.0412145	0.0201651	0.0390287	0.044217	0.0056413	0.0117421	0.0051262	0.0147918	0.0101689	0.0311145	0.0122139	0.0194526	0.00613377	0.00874244	0.00612541	0.0251788	0.0145413	0.000688496	0.000766692	0.0027375	0.0264531	0.00146996	0.026096	0.00071332	0.00119187	0.0065841	0.0165879	0.0286341	0.0164553	0.011261	0.001366	0.000875917	0.104438	0.0172234	0.00458933	0.0117629	0.0123355	0.0205649	0.00652209	0.0536585	0.0205679	0.00813095	0.00865885	2.178145
4860	-2354.523	-2425.297	70.77359	0.171358	0.0808441	0.058457	0.0809714	0.0677668	0.154838	0.0331567	0.0470732	0.0760681	0.0298778	0.0538856	0.215167	0.036514	0.0378159	0.00200642	0.0501985	0.0169611	0.104693	0.0789836	0.0185892	0.0244897	0.0349936	0.0208914	0.0120764	0.0169536	0.00375899	0.00862587	0.00844123	0.0649421	0.00042633	0.012575	0.00803595	0.0111737	0.00914079	0.00554689	0.0640233	0.0087318	0.0863448	0.0395201	0.0337654	0.268267	0.0236527	0.022407	0.025695	0.0460861	0.0414531	0.0146551	0.1815	0.0226183	0.0239562	0.0405368	0.488755	1.29823	0.161969	0.411565	0.758074	1.31913	2.42975	6.17401	1.316237	0.2196126	0.0658939	0.0310878	0.0224791	0.0311367	0.026059	0.0595414	0.0127501	0.0181015	0.0292512	0.0114892	0.0207212	0.0827402	0.0140411	0.0145417	0.000771548	0.0193033	0.00652223	0.0402586	0.0303724	0.00714831	0.00941726	0.0134565	0.00803358	0.00464388	0.00651932	0.00144548	0.00331699	0.00324599	0.0249728	0.000163941	0.00483559	0.00309014	0.00429673	0.003515	0.002133	0.0246195	0.00335773	0.033203	0.0151971	0.0129841	0.10316	0.00909541	0.00861637	0.00988074	0.017722	0.0159404	0.00563549	0.0697941	0.00869766	0.00921213	0.015588	2.600509
4896	-2363.733	-2433.869	70.13602	0.230213	0.0750753	0.0622641	0.0517655	0.0868784	0.147997	0.0577345	0.00424757	0.10549	0.0502827	0.133183	0.116604	0.0573971	0.0383799	0.00260193	0.015888	0.0452849	0.105036	0.025167	0.0407642	0.0455995	0.0171178	0.0247713	0.0267277	0.0471884	0.00417493	0.00321183	0.00628939	0.0937423	0.0025914	0.0266051	0.0109051	0.0439498	0.0261052	0.0241682	0.102922	0.026104	0.00702219	0.0980325	0.0344315	0.491457	0.0546305	0.0165997	0.0490136	0.0115689	0.0484729	0.0157804	0.190833	0.0430542	0.0284995	0.00117207	0.545557	1.26509	0.222765	0.480776	0.795742	1.25669	2.07997	4.48904	1.085789	0.2515563	0.0748661	0.0244148	0.0202485	0.0168343	0.0282532	0.0481292	0.0187755	0.00138133	0.0343057	0.0163521	0.0433117	0.03792	0.0186657	0.0124813	0.000846157	0.00516682	0.0147268	0.0341581	0.0081844	0.0132567	0.0148291	0.00556679	0.00805573	0.00869195	0.0153458	0.0013577	0.0010445	0.00204533	0.0304853	0.000842734	0.00865206	0.00354638	0.0142926	0.00848952	0.00785958	0.0334705	0.00848911	0.00228364	0.0318805	0.0111973	0.159824	0.0177661	0.00539828	0.0159394	0.00376224	0.0157636	0.00513186	0.0620597	0.0140014	0.00926813	0.000381163	3.074996
4932	-2354.001	-2426.286	72.28546	0.0738335	0.0527511	0.0177761	0.015182	0.0419279	0.074239	0.023559	0.00492543	0.0487667	0.0117584	0.0320643	0.0682231	0.0215398	0.0120781	0.00299107	0.0132362	0.004603	0.0237198	0.0301312	0.0142083	0.00730156	0.0123961	0.00412209	0.00420904	0.0135158	0.00722605	0.00421212	0.00214663	0.0205988	0.00329861	0.00560713	0.00336502	0.00911398	0.0118051	0.0118067	0.0206309	0.016574	0.00546036	0.00815043	0.016091	0.143953	0.00952242	0.0109075	0.0115075	0.0228395	0.04734	0.00380801	0.0821788	0.020218	0.00905626	0.00288847	0.636252	1.21219	0.097768	0.321748	0.702028	1.42445	3.10802	10.2283	1.68125	0.3061799	0.0648023	0.0462987	0.0156017	0.013325	0.0367994	0.0651583	0.0206773	0.00432297	0.0428017	0.0103202	0.0281422	0.0598782	0.0189051	0.0106008	0.00262521	0.0116172	0.00403998	0.0208185	0.0264456	0.0124703	0.00640845	0.0108798	0.00361789	0.0036942	0.0118625	0.00634218	0.00369691	0.00188406	0.0180792	0.00289514	0.00492128	0.00295342	0.00799918	0.0103611	0.0103625	0.0181074	0.0145467	0.00479246	0.00715349	0.0141228	0.126345	0.00835766	0.00957331	0.0100999	0.0200458	0.0415495	0.00334222	0.0721269	0.017745	0.00794852	0.00253516	1.139364
4968	-2363.904	-2435.649	71.74516	0.119938	0.0737438	0.0323016	0.0289258	0.0476073	0.0890479	0.0411856	0.00611221	0.0501486	0.0354929	0.0977408	0.0715107	0.01672	0.0164471	0.00375295	0.0215972	0.0109856	0.0283777	0.0185415	0.0253234	0.0125593	0.0157413	0.0197163	0.0180703	0.0308012	0.00391516	0.0116808	0.0221794	0.0347194	0.00776833	0.0198935	0.158792	0.0163289	0.00591103	0.0288756	0.0533644	0.0137036	0.00462358	0.0232499	0.0520446	0.0742985	0.00267921	0.0329475	0.00937999	0.136354	0.0296374	0.0187379	0.037854	0.0508004	0.0376071	0.00955841	0.629816	1.21594	0.160136	0.409286	0.756763	1.32142	2.44328	6.24469	1.324468	0.3021467	0.0655653	0.0403127	0.017658	0.0158125	0.026025	0.0486788	0.0225145	0.00334129	0.0274142	0.0194025	0.0534309	0.039092	0.00914014	0.00899094	0.00205159	0.0118063	0.00600536	0.0155129	0.0101359	0.0138433	0.00686564	0.00860513	0.0107781	0.00987831	0.0168378	0.00214026	0.00638539	0.0121246	0.0189796	0.00424663	0.010875	0.086805	0.00892631	0.00323132	0.0157851	0.0291721	0.00749119	0.00252752	0.0127098	0.0284506	0.0406159	0.00146461	0.018011	0.00512766	0.0745394	0.0162015	0.0102432	0.0206932	0.0277705	0.0205583	0.00522519	1.829294
5004	-2355.7	-2426.552	70.85221	0.180572	0.0928459	0.0368219	0.085826	0.0856081	0.120046	0.101519	0.00752323	0.0980486	0.0512076	0.0993761	0.158469	0.0377504	0.0273787	0.0236694	0.0326554	0.0143154	0.0858606	0.0579101	0.0664823	0.0292164	0.0293011	0.0121278	0.0354528	0.0225401	0.042621	0.00918103	0.0238082	0.0424432	0.0157681	0.0442886	0.21536	0.0256681	0.00144977	0.0452504	0.0277655	0.0203715	0.00733218	0.0216685	0.0718964	0.0793134	0.00724603	0.0294149	0.0144155	0.202876	0.0101096	0.00823455	0.020291	0.0406036	0.046031	0.0133632	0.456628	1.31697	0.200985	0.457248	0.783382	1.27652	2.187	4.97549	1.160181	0.2022572	0.0673952	0.0346531	0.0137431	0.0320331	0.0319517	0.0448049	0.0378903	0.00280791	0.0365949	0.0191123	0.0370904	0.0591457	0.0140897	0.0102186	0.00883421	0.0121881	0.00534298	0.032046	0.0216139	0.0248133	0.0109045	0.0109361	0.0045265	0.0132321	0.00841269	0.0159076	0.00342666	0.008886	0.0158412	0.00588515	0.01653	0.0803793	0.00958019	0.000541102	0.0168889	0.010363	0.00760332	0.00273661	0.00808738	0.0268341	0.0296023	0.00270446	0.0109786	0.00538035	0.07572	0.00377322	0.0030734	0.00757327	0.0151546	0.0171803	0.00498759	2.679294
5040	-2360.215	-2431.016	70.8014	0.158149	0.106401	0.0540151	0.0667813	0.0808151	0.131084	0.0333497	0.0349164	0.087941	0.034103	0.0799147	0.188499	0.0240516	0.0288063	0.00397685	0.0179524	0.0196625	0.0994453	0.0364089	0.0266215	0.0379371	0.0204472	0.00338093	0.000821963	0.0134318	0.0155152	0.00792013	0.0678754	0.00616122	0.0102368	0.0386912	0.19068	0.00734733	0.0168923	0.038228	0.0488738	0.00237426	0.00632754	0.0535212	0.0929135	0.0468013	0.0066946	0.01818	0.0200362	0.246684	0.00858925	0.00614148	0.0308497	0.0232392	0.0249353	0.047175	0.652903	1.20247	0.177281	0.430101	0.768565	1.30113	2.32503	5.64076	1.250923	0.3167307	0.0639815	0.0430461	0.0218526	0.0270173	0.0326949	0.0530317	0.0134921	0.0141259	0.0355778	0.0137969	0.0323306	0.07626	0.00973043	0.011654	0.00160889	0.00726288	0.00795475	0.040232	0.0147297	0.0107701	0.015348	0.0082722	0.0013678	0.000332537	0.00543401	0.00627688	0.0032042	0.0274599	0.00249261	0.00414144	0.015653	0.0771421	0.00297246	0.006834	0.0154657	0.0197726	0.00096054	0.0025599	0.0216527	0.0375895	0.0189341	0.00270839	0.00735497	0.00810594	0.0997994	0.0034749	0.00248462	0.0124807	0.00940174	0.0100879	0.0190853	2.471797
5076	-2357.341	-2425.374	68.03319	0.232015	0.192442	0.0857474	0.137219	0.107692	0.265256	0.0379843	0.0262746	0.121837	0.0833189	0.107411	0.13953	0.0326158	0.0481022	0.00216025	0.0376684	0.0412707	0.113991	0.0710317	0.0603424	0.0772554	0.0338586	0.0286075	0.011919	0.0696055	0.00706106	0.00721922	0.0352955	0.23261	0.0203702	0.0623459	0.355836	0.0278158	0.00782527	0.0141299	0.19754	0.0117602	0.0606371	0.041583	0.0841081	0.126238	0.00530836	0.072974	0.0316254	0.566064	0.046379	0.022675	0.0078198	0.028111	0.0520284	0.0534625	0.59127	1.23843	0.277014	0.534696	0.822573	1.2157	1.87022	3.60992	0.9281933	0.2785045	0.0534108	0.044301	0.0197394	0.0315884	0.0247911	0.0610629	0.00874413	0.0060485	0.0280473	0.0191803	0.0247265	0.0321203	0.00750829	0.0110733	0.000497297	0.0086714	0.00950066	0.0262411	0.0163518	0.013891	0.0177845	0.00779439	0.00658555	0.00274381	0.0160234	0.00162548	0.00166189	0.00812516	0.0535477	0.00468931	0.0143522	0.0819147	0.0064033	0.00180141	0.00325277	0.0454745	0.00270723	0.0139589	0.00957257	0.019362	0.0290604	0.001222	0.0167989	0.00728029	0.13031	0.0106766	0.00521987	0.00180015	0.00647127	0.0119771	0.0123073	4.343978
5112	-2363.306	-2435.468	72.16263	0.0471053	0.0468558	0.0347318	0.0362781	0.0571676	0.0782743	0.0317831	0.00266166	0.0396947	0.0215232	0.0623634	0.0938986	0.0114529	0.0163105	0.00182999	0.0227936	0.0187166	0.0876312	0.0257736	0.0250208	0.0136415	0.02666	0.00841146	0.0454789	0.0099155	0.00235088	0.00295877	0.0238802	0.030494	0.00289295	0.0037464	0.000165351	0.017472	0.131916	0.0270264	0.00792676	0.040931	0.0179218	0.00780313	0.0750513	0.0111226	0.0101787	0.00625492	0.0104039	0.0081855	0.000385196	0.102122	0.00356231	0.00100816	0.0102305	0.0164646	0.422149	1.33708	0.0871195	0.304153	0.689817	1.44966	3.28782	11.4785	1.764632	0.1841725	0.0327477	0.0325743	0.0241456	0.0252206	0.0397431	0.0544165	0.0220957	0.0018504	0.0275959	0.014963	0.0433552	0.0652786	0.00796212	0.0113391	0.00127222	0.0158461	0.0130118	0.0609215	0.0179179	0.0173945	0.00948363	0.0185341	0.00584767	0.0316171	0.00689329	0.00163434	0.00205694	0.0166016	0.0211995	0.00201119	0.00260451	0.000114952	0.0121466	0.0917082	0.0187888	0.00551071	0.0284554	0.0124593	0.00542476	0.0521759	0.00773247	0.00707629	0.00434844	0.00723283	0.00569058	0.000267789	0.0709953	0.00247653	0.000700877	0.0071123	0.0114462	1.438429
5148	-2364.852	-2435.495	70.64309	0.240119	0.104046	0.0480642	0.128446	0.0987757	0.151955	0.0669181	0.00947601	0.0793135	0.0341043	0.0806878	0.182819	0.0171902	0.0251483	0.00820103	0.0260642	0.00906805	0.0989093	0.0596451	0.0163005	0.0356447	0.0244822	0.0104665	0.0127252	0.029509	0.00940242	0.0180709	0.047211	0.0257378	0.0116902	0.0127206	4.38724e-05	0.0307561	0.218006	0.013312	0.00191975	0.0596044	0.0925465	0.0234809	0.0512176	0.011784	0.0294133	0.00147725	0.0112375	0.0297414	0.0156096	0.137819	0.00631962	0.00113962	0.0355281	0.0207306	0.693028	1.17907	0.169471	0.420753	0.763315	1.31008	2.37669	5.90072	1.283501	0.3428695	0.09549	0.0413767	0.0191141	0.05108	0.0392809	0.0604291	0.0266119	0.0037684	0.0315412	0.0135625	0.0320877	0.0727032	0.00683615	0.0100009	0.00326137	0.0103651	0.00360616	0.039334	0.0237195	0.00648234	0.0141751	0.00973601	0.00416229	0.00506054	0.0117351	0.00373913	0.00718639	0.0187748	0.0102353	0.00464894	0.00505868	1.74471e-05	0.012231	0.0866961	0.00529387	0.00076344	0.0237033	0.0368037	0.00933782	0.0203681	0.00468625	0.011697	0.000587469	0.0044689	0.0118275	0.00620757	0.0548077	0.00251317	0.0004532	0.0141287	0.00824411	2.514599
5184	-2365.048	-2434.365	69.31717	0.164339	0.106224	0.0656701	0.075562	0.127418	0.173224	0.133751	0.0547335	0.0978993	0.106943	0.0753045	0.17278	0.070507	0.0377533	0.0219665	0.0527627	0.0354076	0.12866	0.0463268	0.0303505	0.0465475	0.0331448	0.0134666	0.0228709	0.0374941	0.00528566	0.0123655	0.0272619	0.105931	0.0825066	0.119975	0.0261017	0.0140386	0.0108784	0.0109712	0.349739	0.000304643	0.070514	0.110106	0.0664883	0.0517373	0.0589085	0.0447355	0.00676814	0.0234918	0.413906	0.00838793	0.0113095	0.0348441	0.00661454	0.0177461	0.464762	1.31222	0.218911	0.476701	0.793631	1.26003	2.09775	4.56807	1.098408	0.2066047	0.0453722	0.0293273	0.0181308	0.0208618	0.0351787	0.0478252	0.0369272	0.0151113	0.0270289	0.0295258	0.0207907	0.0477027	0.0194662	0.0104233	0.00606471	0.0145672	0.00977565	0.0355214	0.0127903	0.00837942	0.0128513	0.00915089	0.00371797	0.00631439	0.0103517	0.00145931	0.00341398	0.00752671	0.0292462	0.0227791	0.0331237	0.00720638	0.0038759	0.0030034	0.00302903	0.0965591	8.41085e-05	0.0194681	0.0303989	0.0183567	0.0142841	0.016264	0.012351	0.00186861	0.00648583	0.114275	0.00231581	0.00312243	0.00962005	0.0018262	0.0048995	3.622025
5220	-2350.975	-2421.664	70.68908	0.106433	0.124486	0.0576394	0.058147	0.06352	0.120506	0.0533996	0.0318992	0.0765748	0.0363645	0.0804491	0.193816	0.0227312	0.0253865	0.0195034	0.0414164	0.0130612	0.163861	0.0550063	0.0384352	0.0222058	0.0182361	0.0320637	0.0243488	0.0216268	0.00878583	0.0059033	0.0283575	0.0726939	0.0174515	0.0178621	0.0149296	0.0061577	0.0122179	0.0230704	0.29455	0.00232132	0.0616549	0.0503151	0.0393955	0.0292236	0.0172065	0.0213486	0.00041695	0.0101858	0.367551	0.00298253	0.00372509	0.00820504	0.0111192	0.0135191	0.531061	1.27355	0.173051	0.425065	0.765746	1.30592	2.35258	5.77865	1.268385	0.2432459	0.040281	0.0471133	0.0218144	0.0220065	0.02404	0.0456069	0.0202098	0.0120727	0.0289807	0.0137626	0.030447	0.0733523	0.00860291	0.00960784	0.00738132	0.0156746	0.00494316	0.0620154	0.0208179	0.0145463	0.00840409	0.0069017	0.0121349	0.00921512	0.00818492	0.00332511	0.00223418	0.0107322	0.027512	0.00660474	0.00676013	0.00565028	0.00233046	0.00462403	0.00873131	0.111476	0.000878535	0.0233341	0.0190424	0.0149097	0.01106	0.00651201	0.00807965	0.0001578	0.00385494	0.139104	0.00112878	0.00140981	0.0031053	0.00420822	0.00511646	2.642267
5256	-2358.238	-2428.416	70.1771	0.186677	0.112589	0.0743683	0.0974908	0.0710909	0.11721	0.0793792	0.0170224	0.107562	0.0420157	0.0800499	0.20381	0.0133332	0.038354	0.00873701	0.0277269	0.0134595	0.135906	0.0550665	0.0503716	0.0250362	0.00218515	0.016771	0.0181745	0.0452098	0.0125111	0.00358981	0.0319643	0.104048	0.0214623	0.0758773	0.0199517	0.0171484	0.00193295	0.00925314	0.306585	0.0161486	0.057308	0.0719769	0.0390223	0.0373969	0.0118461	0.0792797	0.00101817	0.0231365	0.39439	0.0183485	0.0108756	0.0123935	0.037757	0.0259869	0.378912	1.3623	0.166067	0.41661	0.760962	1.31413	2.40032	6.02167	1.298172	0.1622489	0.0605935	0.0365454	0.0241392	0.0316446	0.0230754	0.0380453	0.0257657	0.00552532	0.0349137	0.0136379	0.0259834	0.0661549	0.00432782	0.0124493	0.00283595	0.00899987	0.00436883	0.0441138	0.0178741	0.0163501	0.00812651	0.000709278	0.00544371	0.00589926	0.0146747	0.00406097	0.00116522	0.0103753	0.0337729	0.00696646	0.024629	0.00647614	0.0055662	0.000627417	0.00300348	0.0995144	0.00524168	0.0186016	0.023363	0.0126663	0.0121387	0.00384513	0.0257335	0.000330489	0.00750989	0.128015	0.00595576	0.00353012	0.0040228	0.0122556	0.0084351	3.080805
5292	-2368.674	-2439.699	71.02515	0.231759	0.123602	0.063943	0.0795863	0.0620657	0.125279	0.0631891	0.0119847	0.0700241	0.0405363	0.0440758	0.0884182	0.0218394	0.0101713	0.0113043	0.0541676	0.0363554	0.0242815	0.0616426	0.0401267	0.0260722	0.00966957	0.0218821	0.0373886	0.0139702	0.0050115	0.0101621	0.024238	0.0167027	0.00137877	0.0457057	0.00760923	0.177814	0.00590252	0.0207584	0.037619	0.0195784	0.00196646	0.00505351	0.0245268	0.0330239	0.0225322	0.0634185	0.284015	0.0585314	0.0360092	0.0707999	0.019281	0.00631981	0.000968331	0.0407634	0.477629	1.30472	0.147864	0.393676	0.747637	1.33755	2.54016	6.76299	1.38212	0.2135461	0.0960451	0.0512229	0.0264991	0.032982	0.0257211	0.0519178	0.0261867	0.00496669	0.0290192	0.016799	0.0182658	0.036642	0.00905063	0.00421515	0.0046847	0.022448	0.0150663	0.0100627	0.0255458	0.0166292	0.0108048	0.00400724	0.00906831	0.0154945	0.0057895	0.00207685	0.00421135	0.0100446	0.00692191	0.000571388	0.0189412	0.0031534	0.0736894	0.00244611	0.00860263	0.01559	0.00811364	0.000814937	0.00209426	0.0101643	0.0136857	0.00933774	0.0262818	0.117701	0.0242564	0.0149229	0.0293407	0.0079904	0.00261904	0.000401293	0.0168931	2.413025
5328	-2362.365	-2432.298	69.93322	0.231544	0.108652	0.0483595	0.103715	0.156036	0.117744	0.106852	0.038007	0.0795012	0.0601498	0.0980743	0.196168	0.00798104	0.0294926	0.00837619	0.0374292	0.0222135	0.0843185	0.0309604	0.0299111	0.0188266	0.0324745	0.0176238	0.0509628	0.0369451	0.0119936	0.0252944	0.0473631	0.0347244	0.0008667	0.0163176	0.0156819	0.229	0.00339622	0.0905016	0.0189543	0.0671722	0.0129574	0.0261044	0.0101337	0.00890781	0.027053	0.0302906	0.355669	0.0496886	0.0460311	0.0405212	0.0207787	0.0242214	0.00109591	0.063392	0.607344	1.22905	0.172281	0.424141	0.765227	1.3068	2.3577	5.80448	1.271611	0.2882586	0.0764062	0.0358537	0.015958	0.0342244	0.0514897	0.0388539	0.0352597	0.0125418	0.0262343	0.0198486	0.0323632	0.0647329	0.00263363	0.00973214	0.00276403	0.0123511	0.00733014	0.027824	0.0102165	0.00987025	0.00621252	0.0107161	0.00581561	0.016817	0.0121914	0.00395772	0.00834681	0.0156292	0.0114586	0.000285999	0.00538459	0.00517481	0.0755669	0.00112071	0.0298643	0.00625467	0.0221659	0.00427577	0.00861409	0.003344	0.00293945	0.00892711	0.00999549	0.117366	0.0163966	0.0151896	0.0133714	0.00685667	0.00799273	0.000361635	0.0209185	3.030429
5364	-2351.951	-2423.575	71.62431	0.129603	0.0622788	0.0386984	0.0366728	0.0865776	0.112315	0.0633404	0.00327103	0.0606766	0.0204057	0.0490682	0.16665	0.017459	0.0327594	0.0120574	0.0140025	0.0181942	0.0549115	0.0217083	0.0268132	0.0225446	0.0197924	0.0224439	0.03664	0.0235765	0.007798	0.0123481	0.0345434	0.0702138	0.0219089	0.0382559	0.00518887	0.00426772	0.0107968	0.0340226	0.11833	0.0245359	0.0147017	0.0413817	0.0460173	0.0132394	0.00992782	0.0344482	0.0319831	0.016963	0.235802	0.000107255	0.00986053	0.0202974	0.00745909	0.0263975	0.410129	1.34409	0.132064	0.372567	0.734892	1.36074	2.68408	7.57209	1.46383	0.1779952	0.0634297	0.0304802	0.0189395	0.0179482	0.0423723	0.0549684	0.0309997	0.00160089	0.029696	0.00998686	0.0240147	0.0815612	0.00854469	0.0160329	0.00590105	0.00685301	0.00890449	0.0268745	0.0106244	0.0131228	0.0110336	0.00968671	0.0109844	0.0179321	0.0115387	0.00381646	0.00604336	0.0169061	0.0343637	0.0107225	0.018723	0.00253951	0.00208869	0.00528412	0.0166512	0.0579126	0.0120082	0.00719521	0.0202528	0.0225216	0.00647958	0.00485882	0.0168595	0.015653	0.00830192	0.115405	5.2492e-05	0.00482589	0.00993386	0.00365059	0.0129193	2.043257
5400	-2354.016	-2425.598	71.58216	0.150151	0.0761969	0.0283284	0.105264	0.0851762	0.0884381	0.0765343	0.0176927	0.0504466	0.0319055	0.0669334	0.126458	0.0229756	0.0349309	0.0141018	0.0182154	0.0155092	0.0830092	0.0380946	0.0143848	0.0264897	0.0205045	0.0181954	0.0698121	0.00770761	0.00495003	0.00661863	0.0116357	0.00965291	0.0200392	0.0444674	0.00156189	0.0059904	0.0114742	0.0182405	0.108566	0.0290069	0.0133051	0.044268	0.0434369	0.00943103	0.00667481	0.0236517	0.0233519	0.0121117	0.18789	0.00707343	0.0110026	0.00257375	0.0123664	0.00850368	0.648405	1.2051	0.174992	0.427383	0.767047	1.3037	2.33982	5.71456	1.260321	0.3138636	0.0764011	0.0387711	0.0144143	0.0535614	0.04334	0.0449998	0.0389428	0.00900257	0.0256687	0.0162344	0.0340576	0.0643453	0.0116907	0.0177738	0.00717537	0.00926851	0.00789153	0.0422374	0.0193836	0.00731939	0.0134787	0.0104333	0.00925834	0.0355223	0.00392185	0.00251871	0.00336774	0.00592059	0.00491167	0.0101965	0.0226263	0.000794735	0.00304808	0.0058384	0.00928125	0.0552415	0.0147595	0.00677003	0.0225248	0.0221019	0.00479877	0.00339633	0.0120346	0.0118821	0.00616275	0.0956034	0.00359916	0.00559841	0.00130959	0.00629239	0.00432691	1.965301
5436	-2361.458	-2432.017	70.55879	0.207054	0.0953381	0.01961	0.0848914	0.0790269	0.161489	0.0981836	0.0124743	0.0529196	0.0360872	0.111213	0.176441	0.0109449	0.0324327	0.00833767	0.0258573	0.0245161	0.100433	0.0512772	0.064089	0.0348575	0.0334361	0.0299839	0.0528311	0.0195933	0.00747634	0.00920001	0.0219671	0.0460113	0.0215516	0.0135098	0.029668	0.189262	0.000618408	0.0551747	0.0205632	0.10285	0.0162344	0.0210846	0.0520006	0.0769676	0.0407205	0.0201054	0.274928	0.0205909	0.00387505	0.0490778	0.0132651	0.0701354	0.00627279	0.0055993	0.385223	1.35862	0.154106	0.401695	0.752356	1.32916	2.48945	6.48906	1.352224	0.1653982	0.0736314	0.0339037	0.00697361	0.0301887	0.0281032	0.057428	0.0349156	0.00443604	0.018819	0.0128332	0.039549	0.0627452	0.00389218	0.0115335	0.002965	0.00919524	0.0087183	0.0357154	0.018235	0.022791	0.0123959	0.0118904	0.0106627	0.0187875	0.00696766	0.0026587	0.00327166	0.00781183	0.0163623	0.00766407	0.00480428	0.0105504	0.0673046	0.000219915	0.019621	0.0073126	0.0365749	0.0057732	0.00749801	0.0184922	0.0273708	0.0144808	0.0071498	0.0977687	0.00732242	0.00137803	0.0174528	0.00471727	0.0249412	0.0022307	0.00199119	2.812028
